{0} gained {1} points for {2} {3},{0}的{2} {3}获得了{1}分,
{0} has no versions tracked.,{0}没有跟踪版本。,
{0} is not a valid report format. Report format should one of the following {1},{0}不是有效的报告格式。报告格式应为以下{1}之一,
{0} mentioned you in a comment in {1} {2},{0}在{1} {2}的评论中提到了您,
{0} records will be exported,{0}条记录将被导出,
{0} translations pending,{0}个翻译待定,
"{0}: Failed to attach new recurring document. To enable attaching document in the auto repeat notification email, enable {1} in Print Settings",{0}：无法附加新的重复文件。要在自动重复通知电子邮件中附加文档，请在“打印设置”中启用{1},
{} Complete,{}完成,
Brand,品牌,
Please select another payment method. Stripe does not support transactions in currency '{0}',请选择其他付款方式。 Stripe不支持货币“{0}”的交易,
ALL,全部,
DRAFT,草稿,
EMail,邮件,
Repeat,重复,
Search Results for ,搜索结果为,
Send Notification To,发送通知到,
User ,用户,
Translation Tool,翻译工具,
Current status,当前状态,
Download template,下载范本,
Email address,电子邮箱,
Ends on,结束于,
Hidden,隐,
JavaScript,JavaScript,
LDAP Settings,LDAP设置,
Mobile number,手机号码,
Mx,MX,
Reference Docname,参考DocName,
Reference name,参考名称,
Roles Html,角色HTML,
Select Doctype,选择DocType,
Send Email for Successful backup,备份成功时发送电子邮件,
Time format,时间格式,
added,添加,
added {0},添加{0},
barcode,条码,
beginning with,以此开头,
blue,蓝色,
book,书,
calendar,日历,
certificate,证书,
check,检查,
clear,清除,
comment,评论,
comments,注释,
danger,危险,
download,下载,
edit,编辑,
email inbox,收件箱,
filter,过滤器,
green,绿色,
home,家,
icon,图标,
inbox,收件箱,
like,喜欢,
link,链接,
list,列表,
lock,锁定,
logged in,已登录,
message,信息,
module,模块,
move,移动,
music,音乐,
new,新建,
orange,橙色,
page,页面,
print,打印,
purple,紫色,
random,随机,
red,红色,
refresh,刷新,
response,响应,
search,搜索,
stop,停止,
success,成功,
tag,标签,
tags,标签,
tasks,任务,
time,时间,
upload,上传,
user,用户,
value,值,
yellow,黄色,
Add to Dashboard,添加到仪表板,
Google Translation,谷歌翻译,
No Filters Set,未设置过滤器,
Please Set Chart,请设置图表,
Please create chart first,请先创建图表,
"Report has no data, please modify the filters or change the Report Name",报告中没有数据，请修改过滤器或更改报告名称,
Select Dashboard,选择仪表板,
Y Field,Y字段,
You need to be in developer mode to edit this document,您需要处于开发人员模式才能编辑此文档,
Community Contribution,社区贡献,
Dashboard Chart Field,仪表盘图表字段,
X Field,X字段,
workspace,工作区,
Setup > User,设置>用户,
Setup > Customize Form,设置>自定义表单,
Setup > User Permissions,设置>用户权限,
"Error connecting to QZ Tray Application...<br><br> You need to have QZ Tray application installed and running, to use the Raw Print feature.<br><br><a target=""_blank"" href=""https://qz.io/download/"">Click here to Download and install QZ Tray</a>.<br> <a target=""_blank"" href=""https://erpnext.com/docs/user/manual/en/setting-up/print/raw-printing"">Click here to learn more about Raw Printing</a>.","连接到QZ托盘应用程序时出错... <br><br>您需要安装并运行QZ Tray应用程序，才能使用Raw Print功能。 <br><br> <a href=""https://qz.io/download/"" target=""_blank"">单击此处下载并安装QZ托盘</a> 。 <br> <a href=""https://erpnext.com/docs/user/manual/en/setting-up/print/raw-printing"" target=""_blank"">单击此处以了解有关原始印刷的更多信息</a> 。",
No default Address Template found. Please create a new one from Setup > Printing and Branding > Address Template.,找不到默认的地址模板。请从设置>打印和商标>地址模板中创建一个新地址。,
Email Account not setup. Please create a new Email Account from Setup > Email > Email Account,电子邮件帐户未设置。请从设置>电子邮件>电子邮件帐户创建一个新的电子邮件帐户,
Attach file,附加文件,
Contribution Status,贡献状态,
Contribution Document Name,贡献文件名称,
Please select target language for translation,请选择目标语言进行翻译,
Select Language,选择语言,
Confirm Translations,确认翻译,
Contributed Translations,贡献翻译,
Do not have permission to access {0} bucket.,没有访问{0}存储桶的权限。,
Bypass Restricted IP Address Check If Two Factor Auth Enabled,如果启用双因素认证，则绕过受限IP地址检查,
Reset LDAP Password,重置LDAP密码,
Confirm New Password,确认新密码,
Logout All Sessions,注销所有会话,
Passwords do not match!,密码不匹配！,
Chart Configuration,图表配置,
No Permitted Charts on this Dashboard,此仪表板上没有允许的图表,
No Permitted Charts,没有允许的图表,
via {0},通过{0},
{0} is not a valid Phone Number,{0}不是有效的电话号码,
Failed Transactions,交易失败,
Data Too Long,数据太长,
via Notification,通过通知,
Report Document Error,报告文件错误,
{0} is an invalid Data field.,{0}是无效的数据字段。,
Only Options allowed for Data field are:,只有“数据”字段允许的选项是：,
Select a valid Subject field for creating documents from Email,选择一个有效的主题字段以通过电子邮件创建文档,
"Subject Field type should be Data, Text, Long Text, Small Text, Text Editor",主题字段类型应为数据，文本，长文本，小文本，文本编辑器,
Select a valid Sender Field for creating documents from Email,选择一个有效的发件人字段以通过电子邮件创建文档,
Sender Field should have Email in options,发件人字段中应有电子邮件选项,
Password changed successfully.,密码更改成功。,
Failed to change password.,修改密码失败。,
No Entry for the User {0} found within LDAP!,在LDAP中找不到用户{0}的条目！,
No LDAP User found for email: {0},找不到电子邮件的LDAP用户：{0},
Select Event Type,选择事件类型,
Schedule Script,调度脚本,
"Ex: ""colors"": [""#d1d8dd"", ""#ff5858""]",例如：“颜色”：[“＃d1d8dd”，“＃ff5858”],
Confirmation Email Template,确认电子邮件模板,
Welcome Email Template,欢迎电子邮件模板,
Do you really want to send this email newsletter?,您是否真的要发送此电子邮件通讯？,
CSS Class,CSS类,
Page Builder,页面生成器,
Page Building Blocks,页面构建块,
Header and Breadcrumbs,头部和面包屑,
Web Page Block,网页块,
Web Template,网页模板,
Edit Values,编辑值,
Web Template Values,Web模板值,
Add Container,添加容器,
Web Page View,网页浏览,
Referrer,推荐人,
Browser,浏览器,
Browser Version,浏览器版本,
Web Template Field,Web模板字段,
Enable In App Website Tracking,启用应用内网站跟踪,
Enable Google Indexing,启用Google索引,
"To use Google Indexing, enable <a href=""#Form/Google Settings"">Google Settings</a>.","要使用Google索引，请启用<a href=""#Form/Google Settings"">Google设置</a>。",
Authorize API Indexing  Access,授权API索引访问,
Indexing Refresh Token,索引刷新令牌,
Indexing Authorization Code,索引授权码,
Theme Configuration,主题配置,
Font Properties,字体属性,
Button Rounded Corners,按钮圆角,
Button Shadows,按钮阴影,
Button Gradients,按钮渐变,
Light Color,浅色,
Stylesheet,样式表,
Custom SCSS,自定义SCSS,
Navbar,导航栏,
Source Message,源消息,
Translated Message,翻译的消息,
Using this console may allow attackers to impersonate you and steal your information. Do not enter or paste code that you do not understand.,使用此控制台可能使攻击者冒充您并窃取您的信息。不要输入或粘贴您不理解的代码。,
{0} h,{0}小时,
{0} y,{0}年,
Edit Shortcut,编辑快捷方式,
"Something went wrong while loading Desk. <b>Please relaod the page</b>. If the problem persists, contact the Administrator",加载桌面时出了点问题。<b>请重新加载页面</b>。如果问题仍然存在，请与管理员联系,
Something went wrong while saving customizations,保存自定义设置时出了点问题,
by Role,按角色,
Document is only editable by users with role,只有具有角色的用户才能编辑文档,
{0} Web page views,{0}浏览量,
"Invalid Bearer token, please provide a valid access token with prefix 'Bearer'.",无效的承载令牌，请提供带有前缀“承载”的有效访问令牌。,
"Failed to decode token, please provide a valid base64-encoded token.",无法解码令牌，请提供有效的base64编码令牌。,
"Invalid token, please provide a valid token with prefix 'Basic' or 'Token'.",无效的令牌，请提供带有前缀“基本”或“令牌”的有效令牌。,
{0} is not a valid Name,{0}不是有效的名称,
Your system is being updated. Please refresh again after a few moments.,您的系统正在更新。请稍后再刷新。,
Error has occurred in {0},{0}中发生错误,
Status Updated,状态已更新,
You can also copy-paste this {0} to your browser,您也可以将此{0}复制粘贴到浏览器中,
Enabled scheduled execution for script {0},为脚本{0}启用了计划执行,
Scheduled execution for script {0} has updated,脚本{0}的计划执行已更新,
The Link specified has either been used before or Invalid,指定的链接之前已使用过或无效,
Options for {0} must be set before setting the default value.,必须在设置默认值之前设置{0}的选项。,
Default value for {0} must be in the list of options.,{0}的默认值必须在选项列表中。,
Google Indexing has been configured.,Google索引已配置。,
Allow API Indexing Access,允许API索引访问,
Allow Google Indexing Access,允许Google索引访问,
Custom Documents,自定义文档,
Transgender,跨性别,
Genderqueer,性别酷儿,
Non-Conforming,非二元,
Prefer not to say,不愿透露,
Number Card,数字卡片,
API Access,API访问,
Access Key Secret,访问密钥机密,
S3 Bucket Details,S3桶详细信息,
Bucket Name,桶名,
Backup Details,备份详细信息,
Backup Files,备份文件,
Backup public and private files along with the database.,备份公共和私有文件以及数据库。,
Set to 0 for no limit on the number of backups taken,设置为0表示不限制备份数量,
Google Snippet Preview,Google片段预览,
This is an example Google SERP Preview.,这是Google SERP预览的示例。,
Add Gray Background,添加灰色背景,
Hide Block,隐藏块,
Select From Date,选择起始日期,
Are you sure you want to reset all customizations?,您确定要重置所有自定义设置吗？,
"Couldn't save, please check the data you have entered",无法保存，请检查您输入的数据,
"You can only upload JPG, PNG, PDF, or Microsoft documents.",您只能上传JPG，PNG，PDF或Microsoft文档。,
Reverting length to {0} for '{1}' in '{2}'. Setting the length as {3} will cause truncation of data.,将“ {2}”中“ {1}”的长度恢复为{0}。将长度设置为{3}将导致数据截断。,
'{0}' not allowed for type {1} in row {2},第{2}行的类型{1}不允许使用&#39;{0}&#39;,
Request Body consists of an invalid JSON structure,请求正文包含无效的JSON结构,
Invalid JSON,无效的JSON,
GST State Number,GST 州编号,
Must be a publicly accessible Google Sheets URL,必须是可公开访问的Google表格网址,
